Navn;Stasjon;Tid(norsk normaltid);Nedbør (døgn)
Bergen - Florida;SN50540;17.10.2006;0
Bergen - Florida;SN50540;18.10.2006;0,3
Bergen - Florida;SN50540;19.10.2006;32,6
Bergen - Florida;SN50540;20.10.2006;6
Bergen - Florida;SN50540;21.10.2006;2,5
Bergen - Florida;SN50540;22.10.2006;7,8
Bergen - Florida;SN50540;23.10.2006;20,5
Bergen - Florida;SN50540;24.10.2006;2
Bergen - Florida;SN50540;25.10.2006;1,7
Bergen - Florida;SN50540;26.10.2006;4,2
Bergen - Florida;SN50540;27.10.2006;24,2
Bergen - Florida;SN50540;28.10.2006;0
Bergen - Florida;SN50540;29.10.2006;11,3
Bergen - Florida;SN50540;30.10.2006;14,6
Bergen - Florida;SN50540;31.10.2006;41
Bergen - Florida;SN50540;01.11.2006;5,4
Bergen - Florida;SN50540;02.11.2006;0,4
Bergen - Florida;SN50540;03.11.2006;0,1
Bergen - Florida;SN50540;04.11.2006;13,8
Bergen - Florida;SN50540;05.11.2006;36,9
Bergen - Florida;SN50540;06.11.2006;49,8
Bergen - Florida;SN50540;07.11.2006;20,7
Bergen - Florida;SN50540;08.11.2006;11,9
Bergen - Florida;SN50540;09.11.2006;11,8
Bergen - Florida;SN50540;10.11.2006;5
Bergen - Florida;SN50540;11.11.2006;20,3
Bergen - Florida;SN50540;12.11.2006;20,2
Bergen - Florida;SN50540;13.11.2006;12,4
Bergen - Florida;SN50540;14.11.2006;31,6
Bergen - Florida;SN50540;15.11.2006;24,3
Bergen - Florida;SN50540;16.11.2006;11,2
Bergen - Florida;SN50540;17.11.2006;16,8
Bergen - Florida;SN50540;18.11.2006;20,4
Bergen - Florida;SN50540;19.11.2006;26,3
Bergen - Florida;SN50540;20.11.2006;13,7
Bergen - Florida;SN50540;21.11.2006;18
Bergen - Florida;SN50540;22.11.2006;1,5
Bergen - Florida;SN50540;23.11.2006;10,3
Bergen - Florida;SN50540;24.11.2006;3,2
Bergen - Florida;SN50540;25.11.2006;10,4
Bergen - Florida;SN50540;26.11.2006;29,4
Bergen - Florida;SN50540;27.11.2006;0,7
Bergen - Florida;SN50540;28.11.2006;3,7
Bergen - Florida;SN50540;29.11.2006;14,5
Bergen - Florida;SN50540;30.11.2006;30,6
Bergen - Florida;SN50540;01.12.2006;13
Bergen - Florida;SN50540;02.12.2006;20,3
Bergen - Florida;SN50540;03.12.2006;40
Bergen - Florida;SN50540;04.12.2006;20,9
Bergen - Florida;SN50540;05.12.2006;42
Bergen - Florida;SN50540;06.12.2006;19,5
Bergen - Florida;SN50540;07.12.2006;25,7
Bergen - Florida;SN50540;08.12.2006;22,9
Bergen - Florida;SN50540;09.12.2006;12,8
Bergen - Florida;SN50540;10.12.2006;8,4
Bergen - Florida;SN50540;11.12.2006;63,3
Bergen - Florida;SN50540;12.12.2006;14,2
Bergen - Florida;SN50540;13.12.2006;27
Bergen - Florida;SN50540;14.12.2006;15,2
Bergen - Florida;SN50540;15.12.2006;6,1
Bergen - Florida;SN50540;16.12.2006;15,5
Bergen - Florida;SN50540;17.12.2006;19,8
Bergen - Florida;SN50540;18.12.2006;0,1
Bergen - Florida;SN50540;19.12.2006;9
Bergen - Florida;SN50540;20.12.2006;22,5
Bergen - Florida;SN50540;21.12.2006;2,4
Bergen - Florida;SN50540;22.12.2006;2,8
Bergen - Florida;SN50540;23.12.2006;13,4
Bergen - Florida;SN50540;24.12.2006;25,4
Bergen - Florida;SN50540;25.12.2006;6,4
Bergen - Florida;SN50540;26.12.2006;0,5
Bergen - Florida;SN50540;27.12.2006;9,4
Bergen - Florida;SN50540;28.12.2006;1,9
Bergen - Florida;SN50540;29.12.2006;0,1
Bergen - Florida;SN50540;30.12.2006;3,7
Bergen - Florida;SN50540;31.12.2006;12,5
Bergen - Florida;SN50540;01.01.2007;11,1
Bergen - Florida;SN50540;02.01.2007;5,7
Bergen - Florida;SN50540;03.01.2007;9,7
Bergen - Florida;SN50540;04.01.2007;57,6
Bergen - Florida;SN50540;05.01.2007;4,4
Bergen - Florida;SN50540;06.01.2007;14
Bergen - Florida;SN50540;07.01.2007;5
Bergen - Florida;SN50540;08.01.2007;26,3
Bergen - Florida;SN50540;09.01.2007;30,2
Bergen - Florida;SN50540;10.01.2007;23,7
Bergen - Florida;SN50540;11.01.2007;15
Bergen - Florida;SN50540;12.01.2007;16
Bergen - Florida;SN50540;13.01.2007;21
Bergen - Florida;SN50540;14.01.2007;26,7
Bergen - Florida;SN50540;15.01.2007;13,8
Bergen - Florida;SN50540;16.01.2007;13,4
Bergen - Florida;SN50540;17.01.2007;4,9
Bergen - Florida;SN50540;18.01.2007;25,5
Bergen - Florida;SN50540;19.01.2007;4,1
Bergen - Florida;SN50540;20.01.2007;0,4
Bergen - Florida;SN50540;21.01.2007;11
Bergen - Florida;SN50540;22.01.2007;0
Bergen - Florida;SN50540;23.01.2007;5,8
Bergen - Florida;SN50540;24.01.2007;4
Bergen - Florida;SN50540;25.01.2007;0,1
Bergen - Florida;SN50540;26.01.2007;5,4
Bergen - Florida;SN50540;27.01.2007;6,4
Bergen - Florida;SN50540;28.01.2007;12,9
Bergen - Florida;SN50540;29.01.2007;9,2
Bergen - Florida;SN50540;30.01.2007;9,6
Bergen - Florida;SN50540;31.01.2007;31
Bergen - Florida;SN50540;01.02.2007;3
Bergen - Florida;SN50540;02.02.2007;25,3
Bergen - Florida;SN50540;03.02.2007;16,9
Bergen - Florida;SN50540;04.02.2007;16,4
Bergen - Florida;SN50540;05.02.2007;15,9
Bergen - Florida;SN50540;06.02.2007;3,5
Bergen - Florida;SN50540;07.02.2007;0
Bergen - Florida;SN50540;08.02.2007;0
Bergen - Florida;SN50540;09.02.2007;0
Bergen - Florida;SN50540;10.02.2007;0,1
Bergen - Florida;SN50540;11.02.2007;0
Bergen - Florida;SN50540;12.02.2007;0
Bergen - Florida;SN50540;13.02.2007;0
Bergen - Florida;SN50540;14.02.2007;0
Bergen - Florida;SN50540;15.02.2007;2
Bergen - Florida;SN50540;16.02.2007;0
Bergen - Florida;SN50540;17.02.2007;16
Bergen - Florida;SN50540;18.02.2007;18
Bergen - Florida;SN50540;19.02.2007;1,3
Bergen - Florida;SN50540;20.02.2007;0,1
Bergen - Florida;SN50540;21.02.2007;1,5
Bergen - Florida;SN50540;22.02.2007;0,1
Bergen - Florida;SN50540;23.02.2007;0
Bergen - Florida;SN50540;24.02.2007;2,4
Bergen - Florida;SN50540;25.02.2007;0,1
Bergen - Florida;SN50540;26.02.2007;0
Bergen - Florida;SN50540;27.02.2007;10,4
Bergen - Florida;SN50540;28.02.2007;1,5
Bergen - Florida;SN50540;01.03.2007;4,3
Bergen - Florida;SN50540;02.03.2007;0
Bergen - Florida;SN50540;03.03.2007;1,5
Bergen - Florida;SN50540;04.03.2007;10,1
Bergen - Florida;SN50540;05.03.2007;1
Bergen - Florida;SN50540;06.03.2007;1,3
Bergen - Florida;SN50540;07.03.2007;4,1
Bergen - Florida;SN50540;08.03.2007;5,6
Bergen - Florida;SN50540;09.03.2007;4,7
Bergen - Florida;SN50540;10.03.2007;16,8
Bergen - Florida;SN50540;11.03.2007;37,7
Bergen - Florida;SN50540;12.03.2007;29,6
Bergen - Florida;SN50540;13.03.2007;29,8
Bergen - Florida;SN50540;14.03.2007;5,5
Bergen - Florida;SN50540;15.03.2007;37,4
Bergen - Florida;SN50540;16.03.2007;21,8
Bergen - Florida;SN50540;17.03.2007;30,7
Bergen - Florida;SN50540;18.03.2007;11,9
Bergen - Florida;SN50540;19.03.2007;8,7
Bergen - Florida;SN50540;20.03.2007;0,9
Bergen - Florida;SN50540;21.03.2007;0
Bergen - Florida;SN50540;22.03.2007;0
Bergen - Florida;SN50540;23.03.2007;0
Bergen - Florida;SN50540;24.03.2007;0
Bergen - Florida;SN50540;25.03.2007;0
Bergen - Florida;SN50540;26.03.2007;0
Bergen - Florida;SN50540;27.03.2007;0
Bergen - Florida;SN50540;28.03.2007;0
Bergen - Florida;SN50540;29.03.2007;0
Bergen - Florida;SN50540;30.03.2007;0
Bergen - Florida;SN50540;31.03.2007;0
Bergen - Florida;SN50540;01.04.2007;0
Bergen - Florida;SN50540;02.04.2007;0
Bergen - Florida;SN50540;03.04.2007;1,4
Bergen - Florida;SN50540;04.04.2007;0,9
Bergen - Florida;SN50540;05.04.2007;1,4
Bergen - Florida;SN50540;06.04.2007;0,1
Bergen - Florida;SN50540;07.04.2007;2,4
Bergen - Florida;SN50540;08.04.2007;2,4
Bergen - Florida;SN50540;09.04.2007;25
Bergen - Florida;SN50540;10.04.2007;15,1
Bergen - Florida;SN50540;11.04.2007;24
Bergen - Florida;SN50540;12.04.2007;3,8
Bergen - Florida;SN50540;13.04.2007;0,1
Bergen - Florida;SN50540;14.04.2007;0
Bergen - Florida;SN50540;15.04.2007;0
Bergen - Florida;SN50540;16.04.2007;6,6
Bergen - Florida;SN50540;17.04.2007;3,5
Bergen - Florida;SN50540;18.04.2007;6,9
Bergen - Florida;SN50540;19.04.2007;26,6
Bergen - Florida;SN50540;20.04.2007;3,2
Bergen - Florida;SN50540;21.04.2007;0,1
Bergen - Florida;SN50540;22.04.2007;5,5
Bergen - Florida;SN50540;23.04.2007;34
Bergen - Florida;SN50540;24.04.2007;3,1
Bergen - Florida;SN50540;25.04.2007;7,9
Bergen - Florida;SN50540;26.04.2007;7,1
Bergen - Florida;SN50540;27.04.2007;0
Bergen - Florida;SN50540;28.04.2007;0
Bergen - Florida;SN50540;29.04.2007;0
Bergen - Florida;SN50540;30.04.2007;0
Bergen - Florida;SN50540;01.05.2007;0
Bergen - Florida;SN50540;02.05.2007;0
Bergen - Florida;SN50540;03.05.2007;0
Bergen - Florida;SN50540;04.05.2007;0
Bergen - Florida;SN50540;05.05.2007;0
Bergen - Florida;SN50540;06.05.2007;0
Bergen - Florida;SN50540;07.05.2007;23,5
Bergen - Florida;SN50540;08.05.2007;49,9
Bergen - Florida;SN50540;09.05.2007;13,8
Bergen - Florida;SN50540;10.05.2007;0
Bergen - Florida;SN50540;11.05.2007;0
Bergen - Florida;SN50540;12.05.2007;0
Bergen - Florida;SN50540;13.05.2007;0
Bergen - Florida;SN50540;14.05.2007;0
Bergen - Florida;SN50540;15.05.2007;3,5
Bergen - Florida;SN50540;16.05.2007;2,5
Bergen - Florida;SN50540;17.05.2007;0,4
Bergen - Florida;SN50540;18.05.2007;0,1
Bergen - Florida;SN50540;19.05.2007;24,5
Bergen - Florida;SN50540;20.05.2007;15,5
Bergen - Florida;SN50540;21.05.2007;0
Bergen - Florida;SN50540;22.05.2007;0
Bergen - Florida;SN50540;23.05.2007;12,3
Bergen - Florida;SN50540;24.05.2007;12,1
Bergen - Florida;SN50540;25.05.2007;20
Bergen - Florida;SN50540;26.05.2007;0,6
Bergen - Florida;SN50540;27.05.2007;6,6
Bergen - Florida;SN50540;28.05.2007;0
Bergen - Florida;SN50540;29.05.2007;0
Bergen - Florida;SN50540;30.05.2007;0
Bergen - Florida;SN50540;31.05.2007;2,7
Bergen - Florida;SN50540;01.06.2007;0
Bergen - Florida;SN50540;02.06.2007;0,4
Bergen - Florida;SN50540;03.06.2007;0
Bergen - Florida;SN50540;04.06.2007;0
Bergen - Florida;SN50540;05.06.2007;0
Bergen - Florida;SN50540;06.06.2007;0
Bergen - Florida;SN50540;07.06.2007;0
Bergen - Florida;SN50540;08.06.2007;0
Bergen - Florida;SN50540;09.06.2007;0
Bergen - Florida;SN50540;10.06.2007;0
Bergen - Florida;SN50540;11.06.2007;0
Bergen - Florida;SN50540;12.06.2007;0
Bergen - Florida;SN50540;13.06.2007;0
Bergen - Florida;SN50540;14.06.2007;0,2
Bergen - Florida;SN50540;15.06.2007;0
Bergen - Florida;SN50540;16.06.2007;0
Bergen - Florida;SN50540;17.06.2007;0,3
Bergen - Florida;SN50540;18.06.2007;1,5
Bergen - Florida;SN50540;19.06.2007;0
Bergen - Florida;SN50540;20.06.2007;0
Bergen - Florida;SN50540;21.06.2007;0
Bergen - Florida;SN50540;22.06.2007;0,7
Bergen - Florida;SN50540;23.06.2007;19,6
Bergen - Florida;SN50540;24.06.2007;0
Bergen - Florida;SN50540;25.06.2007;0
Bergen - Florida;SN50540;26.06.2007;0
Bergen - Florida;SN50540;27.06.2007;0
Bergen - Florida;SN50540;28.06.2007;1,5
Bergen - Florida;SN50540;29.06.2007;0
Bergen - Florida;SN50540;30.06.2007;0
Bergen - Florida;SN50540;01.07.2007;0
Bergen - Florida;SN50540;02.07.2007;0,3
Bergen - Florida;SN50540;03.07.2007;2,5
Bergen - Florida;SN50540;04.07.2007;1,1
Bergen - Florida;SN50540;05.07.2007;1,4
Bergen - Florida;SN50540;06.07.2007;0
Bergen - Florida;SN50540;07.07.2007;0
Bergen - Florida;SN50540;08.07.2007;0
Bergen - Florida;SN50540;09.07.2007;34,1
Bergen - Florida;SN50540;10.07.2007;12,7
Bergen - Florida;SN50540;11.07.2007;2,1
Bergen - Florida;SN50540;12.07.2007;16,9
Bergen - Florida;SN50540;13.07.2007;7,1
Bergen - Florida;SN50540;14.07.2007;0
Bergen - Florida;SN50540;15.07.2007;30,4
Bergen - Florida;SN50540;16.07.2007;19,2
Bergen - Florida;SN50540;17.07.2007;7,2
Bergen - Florida;SN50540;18.07.2007;11,3
Bergen - Florida;SN50540;19.07.2007;0,6
Bergen - Florida;SN50540;20.07.2007;0,1
Bergen - Florida;SN50540;21.07.2007;0
Bergen - Florida;SN50540;22.07.2007;0
Bergen - Florida;SN50540;23.07.2007;9,2
Bergen - Florida;SN50540;24.07.2007;1,5
Bergen - Florida;SN50540;25.07.2007;0,3
Bergen - Florida;SN50540;26.07.2007;4,1
Bergen - Florida;SN50540;27.07.2007;7,7
Bergen - Florida;SN50540;28.07.2007;34,1
Bergen - Florida;SN50540;29.07.2007;25,8
Bergen - Florida;SN50540;30.07.2007;9,6
Bergen - Florida;SN50540;31.07.2007;6,6
Bergen - Florida;SN50540;01.08.2007;2
Bergen - Florida;SN50540;02.08.2007;8,1
Bergen - Florida;SN50540;03.08.2007;15,9
Bergen - Florida;SN50540;04.08.2007;0,5
Bergen - Florida;SN50540;05.08.2007;25,4
Bergen - Florida;SN50540;06.08.2007;22,2
Bergen - Florida;SN50540;07.08.2007;0
Bergen - Florida;SN50540;08.08.2007;3,4
Bergen - Florida;SN50540;09.08.2007;3
Bergen - Florida;SN50540;10.08.2007;0
Bergen - Florida;SN50540;11.08.2007;0,1
Bergen - Florida;SN50540;12.08.2007;0
Bergen - Florida;SN50540;13.08.2007;0
Bergen - Florida;SN50540;14.08.2007;16,6
Bergen - Florida;SN50540;15.08.2007;13
Bergen - Florida;SN50540;16.08.2007;48,9
Bergen - Florida;SN50540;17.08.2007;37,9
Bergen - Florida;SN50540;18.08.2007;43,1
Bergen - Florida;SN50540;19.08.2007;0,4
Bergen - Florida;SN50540;20.08.2007;13,2
Bergen - Florida;SN50540;21.08.2007;0,1
Bergen - Florida;SN50540;22.08.2007;0
Bergen - Florida;SN50540;23.08.2007;0
Bergen - Florida;SN50540;24.08.2007;0
Bergen - Florida;SN50540;25.08.2007;11,3
Bergen - Florida;SN50540;26.08.2007;19,2
Bergen - Florida;SN50540;27.08.2007;28,1
Bergen - Florida;SN50540;28.08.2007;1,8
Bergen - Florida;SN50540;29.08.2007;11,3
Bergen - Florida;SN50540;30.08.2007;0,2
Bergen - Florida;SN50540;31.08.2007;5,1
Bergen - Florida;SN50540;01.09.2007;0
Bergen - Florida;SN50540;02.09.2007;56
Bergen - Florida;SN50540;03.09.2007;8,7
Bergen - Florida;SN50540;04.09.2007;8,3
Bergen - Florida;SN50540;05.09.2007;4,2
Bergen - Florida;SN50540;06.09.2007;1,3
Bergen - Florida;SN50540;07.09.2007;9,5
Bergen - Florida;SN50540;08.09.2007;18,5
Bergen - Florida;SN50540;09.09.2007;3
Bergen - Florida;SN50540;10.09.2007;36,6
Bergen - Florida;SN50540;11.09.2007;1,1
Bergen - Florida;SN50540;12.09.2007;6
Bergen - Florida;SN50540;13.09.2007;0
Bergen - Florida;SN50540;14.09.2007;26,5
Bergen - Florida;SN50540;15.09.2007;21,2
Bergen - Florida;SN50540;16.09.2007;8,2
Bergen - Florida;SN50540;17.09.2007;19,6
Bergen - Florida;SN50540;18.09.2007;0,3
Bergen - Florida;SN50540;19.09.2007;0,8
Bergen - Florida;SN50540;20.09.2007;5,2
Bergen - Florida;SN50540;21.09.2007;30,4
Bergen - Florida;SN50540;22.09.2007;12,1
Bergen - Florida;SN50540;23.09.2007;6,5
Bergen - Florida;SN50540;24.09.2007;34,1
Bergen - Florida;SN50540;25.09.2007;27
Bergen - Florida;SN50540;26.09.2007;16,8
Bergen - Florida;SN50540;27.09.2007;0
Bergen - Florida;SN50540;28.09.2007;0
Bergen - Florida;SN50540;29.09.2007;0
Bergen - Florida;SN50540;30.09.2007;1,2
Bergen - Florida;SN50540;01.10.2007;0,2
Bergen - Florida;SN50540;02.10.2007;0
Bergen - Florida;SN50540;03.10.2007;0
Bergen - Florida;SN50540;04.10.2007;0
Bergen - Florida;SN50540;05.10.2007;0
Bergen - Florida;SN50540;06.10.2007;0
Bergen - Florida;SN50540;07.10.2007;8,1
Bergen - Florida;SN50540;08.10.2007;3,4
Bergen - Florida;SN50540;09.10.2007;0
Bergen - Florida;SN50540;10.10.2007;0
Bergen - Florida;SN50540;11.10.2007;1,4
Bergen - Florida;SN50540;12.10.2007;30,2
Bergen - Florida;SN50540;13.10.2007;0
Bergen - Florida;SN50540;14.10.2007;6,9
Bergen - Florida;SN50540;15.10.2007;8,2
Bergen - Florida;SN50540;16.10.2007;25
Bergen - Florida;SN50540;17.10.2007;10,2
Bergen - Florida;SN50540;18.10.2007;5,8
Bergen - Florida;SN50540;19.10.2007;0,3
Bergen - Florida;SN50540;20.10.2007;0
Bergen - Florida;SN50540;21.10.2007;0
Bergen - Florida;SN50540;22.10.2007;0,1
Bergen - Florida;SN50540;23.10.2007;2,3
Bergen - Florida;SN50540;24.10.2007;0
Bergen - Florida;SN50540;25.10.2007;0
Bergen - Florida;SN50540;26.10.2007;0
Bergen - Florida;SN50540;27.10.2007;3,1
Bergen - Florida;SN50540;28.10.2007;46,5
Bergen - Florida;SN50540;29.10.2007;42,4
Bergen - Florida;SN50540;30.10.2007;12,9
Bergen - Florida;SN50540;31.10.2007;6,1
Bergen - Florida;SN50540;01.11.2007;81,6
Bergen - Florida;SN50540;02.11.2007;0,4
Bergen - Florida;SN50540;03.11.2007;17,9
Bergen - Florida;SN50540;04.11.2007;1,5
Bergen - Florida;SN50540;05.11.2007;0
Bergen - Florida;SN50540;06.11.2007;35
Bergen - Florida;SN50540;07.11.2007;18,7
Bergen - Florida;SN50540;08.11.2007;12,7
Bergen - Florida;SN50540;09.11.2007;25,1
Bergen - Florida;SN50540;10.11.2007;12,4
Bergen - Florida;SN50540;11.11.2007;3,6
Bergen - Florida;SN50540;12.11.2007;7,3
Bergen - Florida;SN50540;13.11.2007;0
Bergen - Florida;SN50540;14.11.2007;0
Bergen - Florida;SN50540;15.11.2007;0
Bergen - Florida;SN50540;16.11.2007;1,7
Bergen - Florida;SN50540;17.11.2007;5
Bergen - Florida;SN50540;18.11.2007;0,5
Bergen - Florida;SN50540;19.11.2007;0,8
Bergen - Florida;SN50540;20.11.2007;0
Bergen - Florida;SN50540;21.11.2007;0
Bergen - Florida;SN50540;22.11.2007;11,3
Bergen - Florida;SN50540;23.11.2007;22
Bergen - Florida;SN50540;24.11.2007;0
Bergen - Florida;SN50540;25.11.2007;38,7
Bergen - Florida;SN50540;26.11.2007;2,1
Bergen - Florida;SN50540;27.11.2007;0,1
Bergen - Florida;SN50540;28.11.2007;5,4
Bergen - Florida;SN50540;29.11.2007;44,2
Bergen - Florida;SN50540;30.11.2007;25,8
Bergen - Florida;SN50540;01.12.2007;13,5
Bergen - Florida;SN50540;02.12.2007;9,1
Bergen - Florida;SN50540;03.12.2007;0
Bergen - Florida;SN50540;04.12.2007;0,9
Bergen - Florida;SN50540;05.12.2007;27,9
Bergen - Florida;SN50540;06.12.2007;36,9
Bergen - Florida;SN50540;07.12.2007;32,2
Bergen - Florida;SN50540;08.12.2007;0,5
Bergen - Florida;SN50540;09.12.2007;0,8
Bergen - Florida;SN50540;10.12.2007;0
Bergen - Florida;SN50540;11.12.2007;0
Bergen - Florida;SN50540;12.12.2007;0
Bergen - Florida;SN50540;13.12.2007;0
Bergen - Florida;SN50540;14.12.2007;0
Bergen - Florida;SN50540;15.12.2007;0
Bergen - Florida;SN50540;16.12.2007;0
Bergen - Florida;SN50540;17.12.2007;0,1
Bergen - Florida;SN50540;18.12.2007;0
Bergen - Florida;SN50540;19.12.2007;0
Bergen - Florida;SN50540;20.12.2007;3,4
Bergen - Florida;SN50540;21.12.2007;0
Bergen - Florida;SN50540;22.12.2007;0
Bergen - Florida;SN50540;23.12.2007;1,6
Bergen - Florida;SN50540;24.12.2007;1
Bergen - Florida;SN50540;25.12.2007;27,6
Bergen - Florida;SN50540;26.12.2007;8,3
Bergen - Florida;SN50540;27.12.2007;44,9
Bergen - Florida;SN50540;28.12.2007;28,1
Bergen - Florida;SN50540;29.12.2007;16,2
Bergen - Florida;SN50540;30.12.2007;22,6
Bergen - Florida;SN50540;31.12.2007;0,7
Bergen - Florida;SN50540;01.01.2008;0
Bergen - Florida;SN50540;02.01.2008;0
Bergen - Florida;SN50540;03.01.2008;0
Bergen - Florida;SN50540;04.01.2008;0
Bergen - Florida;SN50540;05.01.2008;0
Bergen - Florida;SN50540;06.01.2008;0
Bergen - Florida;SN50540;07.01.2008;7,6
Bergen - Florida;SN50540;08.01.2008;1,3
Bergen - Florida;SN50540;09.01.2008;9,5
Bergen - Florida;SN50540;10.01.2008;24,5
Bergen - Florida;SN50540;11.01.2008;50,7
Bergen - Florida;SN50540;12.01.2008;7,8
Bergen - Florida;SN50540;13.01.2008;2,9
Bergen - Florida;SN50540;14.01.2008;38,8
Bergen - Florida;SN50540;15.01.2008;20,9
Bergen - Florida;SN50540;16.01.2008;10,4
Bergen - Florida;SN50540;17.01.2008;10,2
Bergen - Florida;SN50540;18.01.2008;2,9
Bergen - Florida;SN50540;19.01.2008;18,9
Bergen - Florida;SN50540;20.01.2008;6,9
Bergen - Florida;SN50540;21.01.2008;14,4
Bergen - Florida;SN50540;22.01.2008;0,8
Bergen - Florida;SN50540;23.01.2008;8,1
Bergen - Florida;SN50540;24.01.2008;18,8
Bergen - Florida;SN50540;25.01.2008;14,9
Bergen - Florida;SN50540;26.01.2008;6,6
Bergen - Florida;SN50540;27.01.2008;10,6
Bergen - Florida;SN50540;28.01.2008;4,2
Bergen - Florida;SN50540;29.01.2008;23,2
Bergen - Florida;SN50540;30.01.2008;1,4
Bergen - Florida;SN50540;31.01.2008;13,2
Bergen - Florida;SN50540;01.02.2008;38,2
Bergen - Florida;SN50540;02.02.2008;0,2
Bergen - Florida;SN50540;03.02.2008;15,6
Bergen - Florida;SN50540;04.02.2008;14,4
Bergen - Florida;SN50540;05.02.2008;3,8
Bergen - Florida;SN50540;06.02.2008;2,6
Bergen - Florida;SN50540;07.02.2008;8,6
Bergen - Florida;SN50540;08.02.2008;7,7
Bergen - Florida;SN50540;09.02.2008;9,9
Bergen - Florida;SN50540;10.02.2008;3,2
Bergen - Florida;SN50540;11.02.2008;0,1
Bergen - Florida;SN50540;12.02.2008;0
Bergen - Florida;SN50540;13.02.2008;1
Bergen - Florida;SN50540;14.02.2008;0
Bergen - Florida;SN50540;15.02.2008;0
Bergen - Florida;SN50540;16.02.2008;0
Bergen - Florida;SN50540;17.02.2008;15,3
Bergen - Florida;SN50540;18.02.2008;38,8
Bergen - Florida;SN50540;19.02.2008;6,4
Bergen - Florida;SN50540;20.02.2008;5
Bergen - Florida;SN50540;21.02.2008;13,1
Bergen - Florida;SN50540;22.02.2008;35,2
Bergen - Florida;SN50540;23.02.2008;7,7
Bergen - Florida;SN50540;24.02.2008;25
Bergen - Florida;SN50540;25.02.2008;16,6
Bergen - Florida;SN50540;26.02.2008;12,5
Bergen - Florida;SN50540;27.02.2008;19,8
Bergen - Florida;SN50540;28.02.2008;9,6
Bergen - Florida;SN50540;29.02.2008;18,8
Bergen - Florida;SN50540;01.03.2008;10,9
Bergen - Florida;SN50540;02.03.2008;16,5
Bergen - Florida;SN50540;03.03.2008;2,2
Bergen - Florida;SN50540;04.03.2008;1,6
Bergen - Florida;SN50540;05.03.2008;1
Bergen - Florida;SN50540;06.03.2008;45,5
Bergen - Florida;SN50540;07.03.2008;0
Bergen - Florida;SN50540;08.03.2008;10,6
Bergen - Florida;SN50540;09.03.2008;28,6
Bergen - Florida;SN50540;10.03.2008;13,7
Bergen - Florida;SN50540;11.03.2008;0
Bergen - Florida;SN50540;12.03.2008;2,1
Bergen - Florida;SN50540;13.03.2008;1,6
Bergen - Florida;SN50540;14.03.2008;11,6
Bergen - Florida;SN50540;15.03.2008;5,7
Bergen - Florida;SN50540;16.03.2008;3,7
Bergen - Florida;SN50540;17.03.2008;1,3
Bergen - Florida;SN50540;18.03.2008;3,1
Bergen - Florida;SN50540;19.03.2008;0
Bergen - Florida;SN50540;20.03.2008;0,2
Bergen - Florida;SN50540;21.03.2008;12,1
Bergen - Florida;SN50540;22.03.2008;0,7
Bergen - Florida;SN50540;23.03.2008;0,8
Bergen - Florida;SN50540;24.03.2008;3,6
Bergen - Florida;SN50540;25.03.2008;0
Bergen - Florida;SN50540;26.03.2008;0
Bergen - Florida;SN50540;27.03.2008;0
Bergen - Florida;SN50540;28.03.2008;14,2
Bergen - Florida;SN50540;29.03.2008;2,9
Bergen - Florida;SN50540;30.03.2008;7,1
Bergen - Florida;SN50540;31.03.2008;16,4
Bergen - Florida;SN50540;01.04.2008;0,1
Bergen - Florida;SN50540;02.04.2008;3,9
Bergen - Florida;SN50540;03.04.2008;0,1
Bergen - Florida;SN50540;04.04.2008;2,2
Bergen - Florida;SN50540;05.04.2008;26,7
Bergen - Florida;SN50540;06.04.2008;0,1
Bergen - Florida;SN50540;07.04.2008;0
Bergen - Florida;SN50540;08.04.2008;9,9
Bergen - Florida;SN50540;09.04.2008;0
Bergen - Florida;SN50540;10.04.2008;0
Bergen - Florida;SN50540;11.04.2008;3,7
Bergen - Florida;SN50540;12.04.2008;0
Bergen - Florida;SN50540;13.04.2008;4,5
Bergen - Florida;SN50540;14.04.2008;2,7
Bergen - Florida;SN50540;15.04.2008;3,5
Bergen - Florida;SN50540;16.04.2008;0
Bergen - Florida;SN50540;17.04.2008;0
Bergen - Florida;SN50540;18.04.2008;0
Bergen - Florida;SN50540;19.04.2008;0
Bergen - Florida;SN50540;20.04.2008;0
Bergen - Florida;SN50540;21.04.2008;0
Bergen - Florida;SN50540;22.04.2008;0
Bergen - Florida;SN50540;23.04.2008;0
Bergen - Florida;SN50540;24.04.2008;0
Bergen - Florida;SN50540;25.04.2008;2,5
Bergen - Florida;SN50540;26.04.2008;1,6
Bergen - Florida;SN50540;27.04.2008;29,1
Bergen - Florida;SN50540;28.04.2008;9,5
Bergen - Florida;SN50540;29.04.2008;5,8
Bergen - Florida;SN50540;30.04.2008;14,9
